,CreditScore,Balance,NumOfProducts,EstimatedSalary,Exited,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,HasCrCard_No,HasCrCard_Yes,IsActiveMember_No,IsActiveMember_Yes,Tenure-group_0-2,Tenure-group_2-4,Tenure-group_4-6,Tenure-group_6-8,Tenure-group_8-10,Age-group_1-20,Age-group_20-40,Age-group_40-60,Age-group_60-80,Age-group_80-100
244,523,0.0,2,62030.06,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
245,635,123497.58,1,131953.23,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
246,772,152400.51,2,79414.0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
247,545,0.0,2,199638.56,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
248,634,103097.85,1,157577.29,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
249,739,126418.14,1,134420.75,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
250,771,77846.9,1,99805.99,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
251,587,0.0,2,97932.68,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
252,681,0.0,2,170968.99,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
253,544,79731.91,1,57558.95,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
254,696,0.0,1,176713.47,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
255,766,0.0,2,34283.23,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
256,727,0.0,2,198637.34,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
257,671,37266.67,2,156917.12,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
258,693,127992.25,1,50457.2,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
259,850,54901.01,1,140075.55,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
260,732,108748.08,2,65323.11,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
261,726,99906.19,1,64323.24,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
262,557,184686.41,2,14956.44,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
263,682,110654.02,1,111879.21,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
264,738,79019.8,1,18606.23,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
265,531,99240.51,1,123137.01,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
266,498,0.0,2,148528.24,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
267,651,0.0,2,13898.31,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
268,549,0.0,1,81259.25,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
269,791,52436.2,1,161051.75,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
270,650,0.0,2,191599.67,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0
271,733,100337.96,3,48559.19,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
272,811,149297.19,2,186339.74,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
273,707,0.0,2,33159.37,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
274,712,145605.44,1,93883.53,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
275,706,0.0,2,110899.3,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
276,756,0.0,1,11199.04,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
277,777,0.0,2,189992.97,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
278,646,84026.86,1,164255.69,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
279,714,0.0,1,152167.79,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
280,782,0.0,2,33949.67,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
281,775,0.0,2,68143.93,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
282,479,138718.92,1,47251.79,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
283,807,118274.71,1,25885.72,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
284,799,174185.98,2,192633.85,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
285,675,113208.86,2,34577.36,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
286,602,103907.28,1,161229.84,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
287,475,119023.28,1,100816.29,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
288,744,166297.89,1,181694.44,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
289,588,0.0,2,79078.91,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
290,703,63227.0,1,137316.32,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0
291,747,94521.17,2,194926.86,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
292,583,0.0,2,51285.49,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
293,750,112822.26,1,150401.53,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
294,681,0.0,2,112491.96,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
295,773,135903.33,1,73656.38,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
296,714,125169.26,1,106636.89,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
297,687,0.0,3,155853.52,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
298,511,149117.31,1,162599.51,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
299,627,0.0,2,103737.82,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
300,694,0.0,2,160990.27,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
301,616,132311.71,1,15462.84,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
302,687,0.0,2,10334.05,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
303,712,0.0,2,190686.16,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
304,553,118082.89,1,94440.45,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
305,667,119266.69,1,28257.63,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
306,731,0.0,1,170034.95,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
307,629,156847.29,2,31824.29,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
308,614,137104.47,1,127166.49,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
309,438,78398.69,1,44937.01,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
310,652,0.0,2,188603.07,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
311,729,63669.42,1,145111.37,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
312,642,0.0,2,171463.83,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
313,806,135296.33,1,182822.5,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
314,744,153804.44,1,87213.33,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
315,474,0.0,2,57175.32,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
316,559,147069.78,1,120540.83,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
317,706,0.0,2,28714.34,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
318,628,0.0,1,85426.28,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
319,429,95741.75,1,46170.75,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
320,525,145965.33,1,64448.36,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
321,680,141441.75,1,16278.97,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
322,749,139290.41,1,182855.42,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
323,763,0.0,2,50404.72,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
324,734,0.0,2,107640.25,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
325,716,144428.87,1,134132.65,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
326,594,0.0,2,103480.69,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
327,644,95441.27,1,108761.05,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
328,671,144848.74,1,179012.3,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
329,664,116244.14,2,95145.14,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
330,656,0.0,2,72143.44,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
331,667,146502.07,1,19162.89,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
332,663,117028.6,2,144680.18,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
333,584,112013.81,1,177772.03,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
334,626,108269.37,1,5597.94,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
335,485,182123.79,1,116828.51,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
336,659,150923.74,2,174652.51,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
337,649,0.0,2,2010.98,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
338,805,165272.13,1,14109.85,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
339,716,115301.31,1,43527.4,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
340,642,129502.49,2,86099.23,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
341,659,118342.26,1,161574.19,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
342,545,0.0,2,38970.14,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
343,543,0.0,2,127587.22,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
344,718,0.0,2,30380.12,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
345,840,0.0,2,90908.95,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
346,630,106937.05,2,138275.01,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
347,643,170331.37,1,32171.79,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
348,654,114510.85,1,126143.23,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
349,582,0.0,2,129892.93,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
350,659,107594.11,2,102416.84,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
351,762,81273.13,1,18719.67,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
352,568,169399.6,1,61936.22,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
353,670,0.0,2,78358.94,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
354,613,187841.99,2,147224.27,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
355,539,0.0,2,160979.66,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
356,850,126776.3,2,132298.49,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
357,522,126436.29,1,174248.52,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
358,737,101960.74,1,123547.28,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
359,520,0.0,2,32790.02,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0
360,706,0.0,2,181543.67,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
361,643,150842.93,1,2319.96,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
362,648,102535.57,1,189543.19,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
363,443,99027.61,2,10940.4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
364,640,0.0,2,199493.38,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
365,628,0.0,1,188193.25,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
366,540,87271.41,2,172572.64,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
367,460,102742.91,2,189339.6,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
368,636,40105.51,2,53512.16,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
369,593,152265.43,1,34004.44,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
370,801,141947.67,1,10598.29,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
371,640,106307.91,2,113428.77,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
372,611,107884.81,2,183487.98,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
373,802,125013.72,1,187658.09,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
374,717,58469.37,2,172459.39,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
375,769,0.0,1,21016.0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
376,745,117231.63,3,122381.02,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
377,572,152390.26,1,128123.66,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
378,629,34013.63,1,19570.63,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
379,687,0.0,3,188150.6,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
380,483,0.0,2,111020.24,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
381,690,101583.11,2,123775.15,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
382,492,77168.87,2,146700.22,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
383,709,124695.72,2,145251.35,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
384,705,105934.96,1,82463.69,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
385,560,0.0,1,15928.49,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
386,611,0.0,2,45886.33,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
387,730,0.0,2,186489.95,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0
388,709,0.0,2,162922.65,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
389,544,161525.96,2,9262.77,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
390,712,147199.07,1,84932.4,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
391,752,183102.29,1,71557.12,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
392,648,127209.0,2,77405.95,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
393,556,0.0,2,417.41,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
394,594,97378.54,1,71405.17,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
395,645,136925.09,2,153400.24,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
396,557,54503.55,1,371.05,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
397,547,155726.85,1,67789.99,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
398,701,0.0,2,145894.9,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
399,616,135842.41,1,183840.51,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
400,605,63349.75,1,108887.44,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
401,593,129499.42,1,154071.27,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
402,751,0.0,2,179291.85,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
403,443,70438.01,2,56937.43,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
404,685,0.0,2,112239.03,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
405,718,0.0,1,45909.87,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
406,538,141434.04,1,173779.25,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
407,611,0.0,2,125696.26,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
408,668,152958.29,2,159585.61,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
409,537,138306.34,1,106761.47,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
410,709,0.0,2,129590.18,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
411,850,0.0,2,80006.65,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
412,745,124328.84,1,140451.52,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
413,693,181461.48,3,187929.43,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
414,795,0.0,2,167155.36,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
415,626,0.0,2,191420.71,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
416,487,110368.03,1,11384.45,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
417,556,89588.35,1,94898.1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
418,643,0.0,2,106781.59,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
419,605,0.0,2,159508.52,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
420,756,115924.89,1,93524.19,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
421,586,0.0,2,87168.46,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
422,535,111756.5,1,8128.32,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
423,678,0.0,1,125518.32,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
424,596,0.0,1,48963.59,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
425,648,162923.85,1,98368.24,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
426,492,124576.65,2,148584.61,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
427,702,80793.58,1,27474.81,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
428,486,71340.09,1,76192.21,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
429,568,99282.63,1,134600.94,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
430,619,137946.39,1,72467.99,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
431,724,127892.57,2,199645.45,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
432,548,101084.36,1,42749.85,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
433,545,114754.08,1,136050.44,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
434,683,0.0,1,73564.44,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
435,762,99286.98,1,85578.63,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
436,627,79871.02,2,129826.89,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
437,516,104088.59,2,119666.0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
438,800,168190.33,2,68052.08,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
439,464,85679.25,1,164104.74,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
440,626,0.0,1,80190.36,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
441,790,0.0,2,84126.75,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
442,534,121551.58,2,70179.0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
443,745,122220.19,1,118024.1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
444,553,116528.15,1,145704.19,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
445,748,77780.29,1,183049.41,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
446,722,0.0,1,120906.83,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
447,501,125832.2,1,100433.83,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
448,675,68065.8,1,138777.0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
449,778,127299.34,2,124694.99,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
450,494,174937.64,1,40084.32,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
451,850,0.0,2,119232.33,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
452,592,110071.1,1,43921.36,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
453,590,139432.37,1,62222.81,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
454,758,127357.76,1,56577.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
455,506,0.0,2,164253.35,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
456,733,0.0,1,7666.73,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
457,711,0.0,2,68487.51,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
458,514,95556.31,1,199273.98,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
459,637,0.0,1,186062.36,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
460,468,111681.98,2,195711.16,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
461,539,0.0,2,36692.17,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
462,509,108738.71,2,106920.57,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
463,662,133950.37,1,48725.68,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
464,818,0.0,2,167036.94,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
465,608,89968.69,1,68777.26,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
466,850,0.0,2,18924.92,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
467,816,130878.75,3,71905.77,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
468,536,0.0,2,64833.28,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
469,753,0.0,2,184843.77,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
470,631,134169.62,1,176730.02,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
471,703,149762.08,1,20629.4,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
472,774,93844.69,1,28415.36,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
473,785,0.0,2,77231.27,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
474,571,0.0,2,102750.7,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
475,621,141078.37,1,34580.8,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
476,605,117992.59,1,183598.77,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
477,611,100812.33,2,147358.27,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
478,569,0.0,1,108469.2,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
479,658,80262.6,1,20612.82,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
480,788,156478.62,1,181196.76,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
481,525,0.0,2,160249.1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
482,798,0.0,3,110783.28,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
483,486,115217.99,2,144995.33,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
484,615,0.0,2,150227.85,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
485,730,155470.55,1,53718.28,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
486,641,0.0,2,75248.3,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
487,542,135096.77,1,14353.43,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
488,692,0.0,2,130486.57,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
489,714,180075.22,1,100127.71,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
490,591,97541.24,1,196356.17,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
